884.435239294687,890.185778356284,890.059696027227,886.58508382571,935.023371544941
214.007683845833,225.879502929877,259.877853844639,268.487521037568,365.084364330616
344.216882767944,358.472404115289,336.296089936921,336.14767503112,404.728596928893
624.644565814478,619.757972825637,612.938006636025,618.971669604652,724.699912817328
663.266802004871,633.890614345519,677.562348494183,692.8219471174,742.570446794677
426.97496785331,478.66950519456,395.225165798311,395.2258474712,523.039650687139
444.853979673931,490.373571667018,466.957038795858,454.968483580504,584.737940112183
481.380049618131,526.405559161839,482.548052983729,470.608276158534,609.513569783058
538.50521565888,535.123631849931,542.724916428469,536.106640191982,661.651226441967
446.849052065728,476.280164112802,455.191489630604,454.205455467426,600.100935339927
298.169262407608,347.443355855976,419.588309946356,406.990380401342,503.293875606445
271.464769405261,309.657735402271,341.127403498594,348.484228976228,441.881772288789
846.225424749877,882.370060062909,844.753332984416,841.592385190769,935.748853368621
504.12693131083,504.565765178669,507.192184803889,503.574222849525,612.289347172013
916.784144442275,898.64759812605,906.428575845005,909.912257138615,935.867161639525
544.172721393419,515.513350606248,530.445154168924,530.445508460597,545.919233132289
439.056178251549,461.145652318175,456.570917720817,447.765380064858,555.246832953594
754.894596099919,676.598444304577,749.148057846316,749.143794173564,782.164146670257
328.463760459518,321.757602028076,319.145367926183,323.375686033211,377.92846669848
310.172801781115,253.69225732664,309.869600269014,302.508472933054,364.938395231119
173.268508029611,228.713844734346,267.435449862266,255.175575686595,323.059856376592
569.092017339792,685.261021346763,545.680965932366,545.680962892586,794.106183352103
429.922614607208,393.437361026939,436.441013899706,444.593770350604,517.90406273154
510.723726933832,570.417046243238,461.359440003778,467.340512791274,542.524968562724
253.1609559755,286.731664342536,229.819875141305,232.948491871373,338.248283657317
332.000055460237,318.052860306464,300.192853805652,300.192928379525,460.641461916444
641.634762962976,620.422088932035,680.988055890868,678.770227802048,709.904720481242
208.860684139179,199.386727181757,213.043473355475,216.109206138009,307.458993366613
489.798157156066,520.843232151802,517.265755950708,524.066860399217,657.006671503017
416.442479031451,499.673384406716,407.966768467917,386.633804947028,552.044662174393
456.741794818245,486.682014031918,459.910125156963,459.909892571291,574.142721305386
375.072207398657,347.307227040564,345.984333831716,345.936921639062,473.505879280276
886.366015568331,882.370060062909,914.9900615392,912.826201871275,935.748853368621
399.941710200296,354.895513035202,377.84088013778,377.840409653685,456.626677691237
223.232042936646,228.279160031822,257.951431494582,265.66259075454,325.594881219777
881.167528703363,908.059979005207,939.660705435132,939.784191141144,939.806896190568
261.121064339439,319.227790152879,290.980270666391,294.720798645032,390.965506753191
453.825379857718,512.05429814134,379.78742945186,380.375191552533,442.930007543285
364.025347621778,352.954628405183,346.020137173895,346.020085961442,494.608652766863
585.481497825135,565.306138636476,598.708195275425,598.709139878235,662.908497085817
477.397020585233,474.114411572823,545.213357857092,547.178440855464,635.224504816914
234.527935889516,296.305098338737,218.376506684122,228.960267704312,333.950397077593
