"","participant","loo","nLL","tau","beta","lambda","errorVariance","alpha","d","k","gamma","omega","R2","acq","kernel","meanScore"
"1903",44,3,11.3148005844525,0.0681965575459538,NA,NA,NA,NA,NA,2,NA,0.154443343078042,0.986396827756802,"GM","kNN",80.2481733554906
"1904",44,4,36.016554074837,0.0734868397774306,NA,NA,NA,NA,NA,2,NA,0.185543176511572,0.95669924670527,"GM","kNN",80.2481733554906
"1905",44,5,21.9454652377743,0.0729829622821457,NA,NA,NA,NA,NA,1,NA,0.184297192706464,0.973616155109552,"GM","kNN",80.2481733554906
"1906",44,6,23.354960398804,0.0802375117537154,NA,NA,NA,NA,NA,2,NA,0.20431850969779,0.971921595377073,"GM","kNN",80.2481733554906
"1907",44,7,20.3889869283675,0.0752426688478221,NA,NA,NA,NA,NA,2,NA,0.190926104532139,0.975487424724745,"GM","kNN",80.2481733554906
"1908",44,8,53.8592993471138,0.0731518466857817,NA,NA,NA,NA,NA,2,NA,0.18683677401805,0.935247879938471,"GM","kNN",80.2481733554906
"1909",44,9,26.2505048313393,0.0760748566633793,NA,NA,NA,NA,NA,2,NA,0.199697081835319,0.968440439049163,"GM","kNN",80.2481733554906
"1910",44,3,5.02291715352295,0.0507738116483296,0.184475595822371,NA,NA,1.14397146835923,NA,NA,NA,0.117637823275185,0.993961218609847,"UCB","DF",80.2481733554906
"1911",44,4,36.9810051207871,0.0495902459845839,0.162539540165804,NA,NA,1.16252166495831,NA,NA,NA,0.103869669584552,0.955539739420959,"UCB","DF",80.2481733554906
"1912",44,5,19.5786583300452,0.0479013380190781,0.175655699474734,NA,NA,0.991714314912713,NA,NA,NA,0.109393116634772,0.97646163893332,"UCB","DF",80.2481733554906
"1913",44,6,24.3413157652431,0.0523582460437537,0.193509777849956,NA,NA,1.03242931671382,NA,NA,NA,0.114716080157597,0.970735753713976,"UCB","DF",80.2481733554906
"1914",44,7,18.2817966968089,0.0507475707636937,0.191134919522511,NA,NA,1.12831111464824,NA,NA,NA,0.120194838557549,0.978020785472478,"UCB","DF",80.2481733554906
"1915",44,8,58.7254739017265,0.0465651079833876,0.222475396976961,NA,NA,1.03930488509932,NA,NA,NA,0.109401550548371,0.929397541690104,"UCB","DF",80.2481733554906
"1916",44,9,24.5140604120085,0.048745561507049,0.179236129750224,NA,NA,0.92705288658376,NA,NA,NA,0.112524015538647,0.970528072176286,"UCB","DF",80.2481733554906
"1917",44,8,64.7270858399256,2.86300243509591,NA,NA,NA,NA,NA,NA,NA,14.9312888648626,0.922182128539621,"GM","Sticky",80.2481733554906
"1918",44,2,54.9401440401094,0.0266903193227673,0.0533664172113884,NA,3.65939273711871,NA,NA,NA,NA,0.0397579763715766,0.933948438873007,"UCB","BMT",80.2481733554906
"1919",44,3,4.42739034249211,0.0238870835356987,0.0617626054020947,NA,3.87265031957616,NA,NA,NA,NA,0.0312754124585427,0.994677188257339,"UCB","BMT",80.2481733554906
"1920",44,4,52.5514604351118,0.00789844549884559,0.0864242573779934,NA,6.8176611647594,NA,NA,NA,NA,0.00679445536534898,0.93682022386566,"UCB","BMT",80.2481733554906
"1921",44,5,18.1853685715449,0.0214868257773619,0.0757573650202401,NA,3.67272241861995,NA,NA,NA,NA,0.0291828976820176,0.978136715787578,"UCB","BMT",80.2481733554906
"1922",44,6,29.0793409840861,0.0200455276829965,0.0940767658552762,NA,3.89671342618191,NA,NA,NA,NA,0.0224423677486396,0.96503948247495,"UCB","BMT",80.2481733554906
"1923",44,7,20.2125044568796,0.0167639951631763,0.0835499637551303,NA,4.52836502872933,NA,NA,NA,NA,0.0205153067706369,0.975699600046761,"UCB","BMT",80.2481733554906
"1924",44,1,54.1665980707221,0.0169319070439894,NA,NA,NA,NA,NA,NA,NA,0.0874240989657416,0.934878431317953,"GM","Sticky",80.2481733554906
"1925",44,2,75.5176636695005,0.898978101209522,NA,NA,NA,NA,NA,NA,NA,4.73635086585446,0.909209200937076,"GM","Sticky",80.2481733554906
"1926",44,8,53.6893050400877,0.0736671439222204,NA,NA,NA,NA,1,NA,NA,0.18393477784978,0.935452254891576,"GM","dNN",80.2481733554906
"1927",44,5,28.7163328322446,2.21416150084688,NA,NA,NA,NA,NA,NA,NA,11.1560942793833,0.965475907525337,"GM","Sticky",80.2481733554906
"1928",44,6,33.7014588368516,0.539830978452234,NA,NA,NA,NA,NA,NA,NA,2.73312542768665,0.959482560387792,"GM","Sticky",80.2481733554906
"1929",44,7,28.7163328222128,4.07399614888844,NA,NA,NA,NA,NA,NA,NA,20.5269060731584,0.965475907537397,"GM","Sticky",80.2481733554906
"1930",44,7,20.369151682335,0.0754784867981501,NA,NA,NA,NA,1,NA,NA,0.187103259896923,0.975511271567317,"GM","dNN",80.2481733554906
"1931",44,9,43.8273375855404,0.0209541455161968,NA,NA,NA,NA,NA,NA,NA,0.107128807835608,0.947308764508312,"GM","Sticky",80.2481733554906
"1932",44,5,21.9454706271494,0.0729828906145603,NA,NA,NA,NA,1,NA,NA,0.184296944784601,0.973616148630198,"GM","dNN",80.2481733554906
"1933",44,6,23.8264859772539,0.080312242814589,NA,NA,NA,NA,1,NA,NA,0.199582990143183,0.971354705699005,"GM","dNN",80.2481733554906
"1934",44,4,36.1154117596916,0.0737401336908373,NA,NA,NA,NA,1,NA,NA,0.181130477068545,0.956580395462192,"GM","dNN",80.2481733554906
"1935",44,9,26.210880381483,0.0764363639465195,NA,NA,NA,NA,1,NA,NA,0.196414855573551,0.968488077380251,"GM","dNN",80.2481733554906
"1936",45,1,85.8462413775934,0.0548464954501093,0.033383519519537,NA,NA,1.24389726072684,NA,NA,NA,0.0931188398891861,0.896791711071324,"UCB","DF",77.5864882847643
"1937",45,9,46.2681524843486,0.039346957335196,0.00678616229529093,NA,5.04340037224724,NA,NA,NA,NA,0.118092720132246,0.944374304883113,"UCB","BMT",77.5864882847643
"1938",45,3,38.8250799070914,0.324108111119723,NA,NA,NA,NA,NA,NA,NA,1.62519383987084,0.953322708129935,"GM","Sticky",77.5864882847643
"1939",45,1,210.476574992245,0.00819078972750685,0.127053945570426,NA,5.9630987757538,NA,NA,NA,NA,0.00674870486199633,0.746955407529495,"UCB","BMT",77.5864882847643
"1940",45,8,23.2307127736196,0.0373399513430131,0.00675590944065558,NA,5.03133820420941,NA,NA,NA,NA,0.110244195190213,0.972070971570986,"UCB","BMT",77.5864882847643
"1941",45,1,92.7640359078702,0.0518094486723014,NA,NA,NA,NA,1,NA,NA,0.0861904700797555,0.888474821185725,"GM","dNN",77.5864882847643
"1942",45,2,9.44949855059693,0.0766065603119609,NA,NA,NA,NA,1,NA,NA,0.223243528589202,0.988639379418472,"GM","dNN",77.5864882847643
"1943",45,3,26.1297005794196,0.0730288074842316,NA,NA,NA,NA,1,NA,NA,0.202475981250097,0.968585675461798,"GM","dNN",77.5864882847643
"1944",45,4,43.913646887983,0.0737624584179813,NA,NA,NA,NA,1,NA,NA,0.218379858120355,0.947204999506132,"GM","dNN",77.5864882847643
"1945",45,5,41.5675776236243,0.069430802279492,NA,NA,NA,NA,1,NA,NA,0.193214240377251,0.950025551583858,"GM","dNN",77.5864882847643
"1946",45,6,38.0158932459287,0.0732971294669096,NA,NA,NA,NA,1,NA,NA,0.214604672209249,0.954295549449279,"GM","dNN",77.5864882847643
"1947",45,7,5.53053498645021,0.0742567332583932,NA,NA,NA,NA,1,NA,NA,0.211257218250646,0.993350937167988,"GM","dNN",77.5864882847643
"1948",45,8,20.1121878025209,0.0737079477536652,NA,NA,NA,NA,1,NA,NA,0.212755618465869,0.975820205329896,"GM","dNN",77.5864882847643
"1949",45,9,40.8022182906476,0.0776041703654323,NA,NA,NA,NA,1,NA,NA,0.227437378239979,0.950945701679011,"GM","dNN",77.5864882847643
"1950",45,1,92.7639236958869,0.0518095546235323,NA,NA,NA,NA,NA,1,NA,0.0861908777312282,0.888474956092118,"GM","kNN",77.5864882847643
"1951",45,2,12.2475947719871,0.0751655416273234,NA,NA,NA,NA,NA,3,NA,0.22240363572101,0.985275379799697,"GM","kNN",77.5864882847643
"1952",45,3,26.1297002364516,0.0730287427919344,NA,NA,NA,NA,NA,1,NA,0.202474515939531,0.96858567587413,"GM","kNN",77.5864882847643
"1953",45,4,43.9136390609186,0.0737625322878196,NA,NA,NA,NA,NA,1,NA,0.218379909122968,0.947205008916187,"GM","kNN",77.5864882847643
"1954",45,5,41.5675802925992,0.0694307854036517,NA,NA,NA,NA,NA,1,NA,0.193214305568954,0.950025548375094,"GM","kNN",77.5864882847643
"1955",45,6,38.015866530462,0.073297009070837,NA,NA,NA,NA,NA,1,NA,0.21460364241085,0.954295581567838,"GM","kNN",77.5864882847643
"1956",45,7,5.53054294819842,0.0742568661347383,NA,NA,NA,NA,NA,1,NA,0.211257789894285,0.993350927596009,"GM","kNN",77.5864882847643
"1957",45,8,20.9423706421451,0.0731358585970709,NA,NA,NA,NA,NA,2,NA,0.213017172505748,0.974822121441766,"GM","kNN",77.5864882847643
"1958",45,2,11.4712900943128,0.0746406729747086,0.00673847393132129,NA,NA,1.48992156126754,NA,NA,NA,0.21423320769347,0.98620868889028,"UCB","DF",77.5864882847643
"1959",45,3,26.8082906389005,0.0743217416325026,0.00673867936561241,NA,NA,1.59362912070924,NA,NA,NA,0.206603413182441,0.967769843367124,"UCB","DF",77.5864882847643
"1960",45,4,43.3841594017893,0.074777396796803,0.00673944246953838,NA,NA,1.46815183647061,NA,NA,NA,0.21919835641137,0.947841573648252,"UCB","DF",77.5864882847643
"1961",45,5,39.9817964643738,0.0714935662589983,0.00673810386155151,NA,NA,1.51562134690654,NA,NA,NA,0.197916917557837,0.95193205042918,"UCB","DF",77.5864882847643
"1962",45,6,37.6985452849962,0.074807795587079,0.00673816846394071,NA,NA,1.54503223200104,NA,NA,NA,0.21896444203331,0.95467707972384,"UCB","DF",77.5864882847643
"1963",45,7,7.19397702152279,0.0741011477751045,0.00673953323122133,NA,NA,1.53048948540816,NA,NA,NA,0.210094255755282,0.99135107085565,"UCB","DF",77.5864882847643
"1964",45,8,20.0831129616139,0.0749098090709663,0.0067379533189722,NA,NA,1.53031196736425,NA,NA,NA,0.215249567955105,0.975855160437222,"UCB","DF",77.5864882847643
"1965",45,9,47.2494411808815,0.0781316519856083,0.0067403570687357,NA,NA,2.04444374399175,NA,NA,NA,0.227654424375063,0.943194554602973,"UCB","DF",77.5864882847643
"1966",45,7,19.2983728548441,6.56212611772775,NA,NA,NA,NA,NA,NA,NA,32.2855353486412,0.976798610987575,"GM","Sticky",77.5864882847643
"1967",45,2,17.9274791256075,0.0379291840974546,0.00676334323146236,NA,4.92854600940469,NA,NA,NA,NA,0.113425585099107,0.978446762308205,"UCB","BMT",77.5864882847643
"1968",45,3,27.248130304,0.0388713851191776,0.00675171623177638,NA,5.12722335179379,NA,NA,NA,NA,0.117279105072326,0.967241047947436,"UCB","BMT",77.5864882847643
"1969",45,4,50.6592768193568,0.0419313697697504,0.00684804107032089,NA,4.60069191813738,NA,NA,NA,NA,0.128572277036329,0.939095093798077,"UCB","BMT",77.5864882847643
"1970",45,5,41.211813946791,0.0437371931979373,0.00679427656029976,NA,4.52742528432797,NA,NA,NA,NA,0.131272983835373,0.950453266994105,"UCB","BMT",77.5864882847643
"1971",45,6,40.4334527062618,0.0396275179497841,0.00675677743899976,NA,4.93210576942096,NA,NA,NA,NA,0.121667448087636,0.951389048578881,"UCB","BMT",77.5864882847643
"1972",45,7,8.54496542063196,0.0411438541848277,0.0069022527640163,NA,4.57510952048135,NA,NA,NA,NA,0.119013456584284,0.989726850635905,"UCB","BMT",77.5864882847643
"1973",45,1,54.0009686767133,0.176341103829008,NA,NA,NA,NA,NA,NA,NA,0.897152352297032,0.935077558572421,"GM","Sticky",77.5864882847643
"1974",45,2,28.963025002815,0.0557280576001017,NA,NA,NA,NA,NA,NA,NA,0.276786482975079,0.965179322882747,"GM","Sticky",77.5864882847643
"1975",45,4,64.3830989409612,0.0126666099698537,NA,NA,NA,NA,NA,NA,NA,0.0650779678674904,0.922595685367343,"GM","Sticky",77.5864882847643
"1976",45,5,54.0009687203273,0.0348589434729113,NA,NA,NA,NA,NA,NA,NA,0.177348233567177,0.935077558519987,"GM","Sticky",77.5864882847643
"1977",45,6,54.0009686744588,13.3625891911586,NA,NA,NA,NA,NA,NA,NA,67.9834596850166,0.935077558575132,"GM","Sticky",77.5864882847643
"1978",45,8,33.8690365429219,0.0112775817203904,NA,NA,NA,NA,NA,NA,NA,0.0562800112698602,0.9592810907832,"GM","Sticky",77.5864882847643
"1979",45,9,59.1649434188787,0.0489769774361645,NA,NA,NA,NA,NA,NA,NA,0.250396524910388,0.928869191279256,"GM","Sticky",77.5864882847643
"1980",45,9,43.7374710474293,0.0740658687955509,NA,NA,NA,NA,NA,3,NA,0.220096007203578,0.947416806182374,"GM","kNN",77.5864882847643
"1981",47,1,23.940485000392,0.0246532322729498,0.0966060311247691,NA,3.91411526443125,NA,NA,NA,NA,0.0403600112341235,0.971217650844548,"UCB","BMT",77.0244086937244
"1982",47,1,16.8173337110685,0.0425120646469486,0.284711223155843,NA,NA,0.497252195049065,NA,NA,NA,0.121978994644571,0.979781430045056,"UCB","DF",77.0244086937244
"1983",47,9,95.6656624267367,0.0248945996502121,0.0946096101449648,NA,4.11577140206863,NA,NA,NA,NA,0.0446582711292853,0.884986352694658,"UCB","BMT",77.0244086937244
"1984",47,3,23.4477363379671,0.0725349374091845,NA,NA,NA,NA,NA,NA,NA,0.316544537579969,0.971810055887619,"GM","Sticky",77.0244086937244
"1985",47,4,53.7547194969002,0.119119081785017,NA,NA,NA,NA,NA,NA,NA,0.536881624661538,0.935373610631204,"GM","Sticky",77.0244086937244
"1986",47,8,82.9215232212718,0.00906243167754934,0.188676448427333,NA,5.51348921313747,NA,NA,NA,NA,0.0181857483482263,0.900307941388093,"UCB","BMT",77.0244086937244
"1987",47,6,36.1779023687948,8.71847057191454,NA,NA,NA,NA,NA,NA,NA,38.5791091293203,0.956505266385646,"GM","Sticky",77.0244086937244
"1988",47,7,44.87953613877,0.0102104995833403,NA,NA,NA,NA,NA,NA,NA,0.0455991532118808,0.946043763146,"GM","Sticky",77.0244086937244
"1989",47,8,67.3968995721236,16.8094774573507,NA,NA,NA,NA,NA,NA,NA,76.8105277867422,0.918972356013338,"GM","Sticky",77.0244086937244
"1990",47,9,120.935751648976,14.0331842131755,NA,NA,NA,NA,NA,NA,NA,67.4495026234726,0.854605492358203,"GM","Sticky",77.0244086937244
"1991",47,1,16.5679235012723,0.0953956001640998,NA,NA,NA,NA,1,NA,NA,0.232635265536098,0.980081282439072,"GM","dNN",77.0244086937244
"1992",47,2,64.6113993896869,0.0786142772979155,NA,NA,NA,NA,1,NA,NA,0.182775838605838,0.922321212096335,"GM","dNN",77.0244086937244
"1993",47,3,11.5788490668418,0.0877944244190721,NA,NA,NA,NA,1,NA,NA,0.196964514264813,0.986079376560055,"GM","dNN",77.0244086937244
"1994",47,4,39.8604931504838,0.0905784721002482,NA,NA,NA,NA,1,NA,NA,0.212425976476799,0.952077886837007,"GM","dNN",77.0244086937244
"1995",47,5,68.0413700792892,0.0829609990162536,NA,NA,NA,NA,1,NA,NA,0.18874852799829,0.918197544009432,"GM","dNN",77.0244086937244
"1996",47,6,23.8180128935025,0.0865089628694927,NA,NA,NA,NA,1,NA,NA,0.195954781928364,0.971364892428929,"GM","dNN",77.0244086937244
"1997",47,7,34.2864726171635,0.0859517689326459,NA,NA,NA,NA,1,NA,NA,0.196338197466892,0.958779229988036,"GM","dNN",77.0244086937244
"1998",47,8,55.2782426599903,0.0891662124852146,NA,NA,NA,NA,1,NA,NA,0.202976944917896,0.933541961204479,"GM","dNN",77.0244086937244
"1999",47,5,81.44113928176,0.1459674517486,NA,NA,NA,NA,NA,NA,NA,0.676220924756717,0.902087726861548,"GM","Sticky",77.0244086937244
"2000",47,1,17.0705759493915,0.0943907104156858,NA,NA,NA,NA,NA,2,NA,0.229313448895244,0.979476970610579,"GM","kNN",77.0244086937244
"2001",47,2,64.1720821459446,0.0783606397669812,NA,NA,NA,NA,NA,2,NA,0.182207178983765,0.922849379437105,"GM","kNN",77.0244086937244
"2002",47,3,11.5632632895347,0.0872589187237899,NA,NA,NA,NA,NA,2,NA,0.195419232358907,0.986098114496412,"GM","kNN",77.0244086937244
"2003",47,4,39.9563672392677,0.0899703606859378,NA,NA,NA,NA,NA,2,NA,0.210460447621484,0.951962622609975,"GM","kNN",77.0244086937244
"2004",47,5,68.0972871842833,0.0823615454680813,NA,NA,NA,NA,NA,2,NA,0.186973964235777,0.918130317901036,"GM","kNN",77.0244086937244
"2005",47,6,23.7498441650624,0.0859647627951576,NA,NA,NA,NA,NA,2,NA,0.194389066519053,0.971446848000982,"GM","kNN",77.0244086937244
"2006",47,7,34.2983534112117,0.0853871484384772,NA,NA,NA,NA,NA,2,NA,0.194691793413995,0.95876494635249,"GM","kNN",77.0244086937244
"2007",47,8,55.300886694681,0.0883785457786118,NA,NA,NA,NA,NA,2,NA,0.200320086028578,0.933514737507351,"GM","kNN",77.0244086937244
"2008",47,2,63.800634628136,0.0350699555842305,0.240428384771224,NA,NA,0.544448630485707,NA,NA,NA,0.0855758313797981,0.92329595068035,"UCB","DF",77.0244086937244
"2009",47,3,7.16559590305852,0.0426588668894113,0.273328746467369,NA,NA,0.518508836880761,NA,NA,NA,0.116132344682486,0.991385191938036,"UCB","DF",77.0244086937244
"2010",47,4,34.9075681917038,0.0447067182870016,0.283552582035373,NA,NA,0.520173782508378,NA,NA,NA,0.128307729127198,0.95803252040028,"UCB","DF",77.0244086937244
"2011",47,5,52.614224910391,0.0461871185675264,0.256585807991307,NA,NA,0.573678063372009,NA,NA,NA,0.119934422825229,0.936744765534635,"UCB","DF",77.0244086937244
"2012",47,6,18.6606269743662,0.0426685019857667,0.272401557303197,NA,NA,0.511744814234175,NA,NA,NA,0.116645242635334,0.977565338336836,"UCB","DF",77.0244086937244
"2013",47,7,32.6599872054706,0.0386996966830877,0.262836420366083,NA,NA,0.463547727810247,NA,NA,NA,0.104691742588743,0.960734665352642,"UCB","DF",77.0244086937244
"2014",47,8,57.7644376763799,0.0386790722494458,0.297559005603658,NA,NA,0.40028406002013,NA,NA,NA,0.0968004529566429,0.930552943520456,"UCB","DF",77.0244086937244
"2015",47,9,101.026964653949,0.039159659389679,0.304419133964756,NA,NA,0.535627094901684,NA,NA,NA,0.12106282085433,0.878540749248069,"UCB","DF",77.0244086937244
"2016",47,5,62.4694654762573,0.0261780001110171,0.0919558130404836,NA,3.8212931734022,NA,NA,NA,NA,0.046295506686052,0.924896343292016,"UCB","BMT",77.0244086937244
"2017",47,2,75.7556007058193,0.00677065222061527,0.12994073866455,NA,5.59076427523757,NA,NA,NA,NA,0.00848140905070551,0.908923142118458,"UCB","BMT",77.0244086937244
"2018",47,3,8.73531606415219,0.0244032936689434,0.100560404814039,NA,3.88001306052481,NA,NA,NA,NA,0.0427266143272069,0.989498002361375,"UCB","BMT",77.0244086937244
"2019",47,4,41.0289721709763,0.010307870228156,0.130394305817283,NA,6.09849600822592,NA,NA,NA,NA,0.0187532363118835,0.950673087763468,"UCB","BMT",77.0244086937244
"2020",47,2,72.0332183338101,0.0247251448089381,NA,NA,NA,NA,NA,NA,NA,0.113499465520942,0.913398360942117,"GM","Sticky",77.0244086937244
"2021",47,6,21.0463334669618,0.0248781676258842,0.0987458907808957,NA,3.96045370260409,NA,NA,NA,NA,0.0451204515633157,0.974697132565266,"UCB","BMT",77.0244086937244
"2022",47,7,35.3755480400644,0.0179899595508523,0.114502195801446,NA,4.04201246064885,NA,NA,NA,NA,0.0318834188164126,0.957469893561558,"UCB","BMT",77.0244086937244
"2023",47,1,36.1779024601713,0.0717931488034703,NA,NA,NA,NA,NA,NA,NA,0.317683668211481,0.956505266275789,"GM","Sticky",77.0244086937244
"2024",47,9,98.7877969706367,0.0880846757658313,NA,NA,NA,NA,1,NA,NA,0.217980135921742,0.881232779341764,"GM","dNN",77.0244086937244
"2025",47,9,98.787824730255,0.0880842937806111,NA,NA,NA,NA,NA,1,NA,0.217979436920163,0.881232745967877,"GM","kNN",77.0244086937244
"2026",48,1,92.7550153810775,0.00793615117354317,0.52492871567929,NA,NA,0.0183468411037207,NA,NA,NA,0.00690959312272638,0.888485666076783,"UCB","DF",55.8755940483919
"2027",48,1,98.0411177847677,0.119439875961584,21.4020186969996,NA,0.20677529230533,NA,NA,NA,NA,2.09656803196989,0.882130471307254,"UCB","BMT",55.8755940483919
"2028",48,4,98.0411177847677,0.28032380181737,17.0299368164142,NA,0.200874083365375,NA,NA,NA,NA,1.3740389283909,0.882130471307254,"UCB","BMT",55.8755940483919
"2029",48,5,98.0411177847677,0.024578932747734,56.2551997206529,NA,0.0496788171505005,NA,NA,NA,NA,21.125702247785,0.882130471307254,"UCB","BMT",55.8755940483919
"2030",48,6,98.0411177847677,0.593095967508291,30.2764232184824,NA,0.120335500120326,NA,NA,NA,NA,5.07867346241345,0.882130471307254,"UCB","BMT",55.8755940483919
"2031",48,3,98.0411177847677,0.0455919273360049,16.7452984051935,NA,0.213052080702423,NA,NA,NA,NA,0.200860304121235,0.882130471307254,"UCB","BMT",55.8755940483919
"2032",48,9,98.0411177847677,1.60073431539132,36.5983209923324,NA,0.0140925814992473,NA,NA,NA,NA,4.37132932415417,0.882130471307254,"UCB","BMT",55.8755940483919
"2033",48,3,103.972094818736,148.413158994315,NA,NA,NA,NA,NA,NA,NA,0.00673794699937097,0.874999978678477,"GM","Sticky",55.8755940483919
"2034",48,4,103.972094818736,148.41315904063,NA,NA,NA,NA,NA,NA,NA,0.00673794700526337,0.874999978678477,"GM","Sticky",55.8755940483919
"2035",48,8,98.0411177847677,0.00715937170601999,29.3362623024159,NA,20.6290301652248,NA,NA,NA,NA,0.0173856840135366,0.882130471307254,"UCB","BMT",55.8755940483919
"2036",48,6,103.972094818736,148.413158872684,NA,NA,NA,NA,NA,NA,NA,0.00673794700668972,0.874999978678477,"GM","Sticky",55.8755940483919
"2037",48,7,103.972094818736,148.413159022943,NA,NA,NA,NA,NA,NA,NA,0.0067379470079604,0.874999978678477,"GM","Sticky",55.8755940483919
"2038",48,8,103.972094818736,148.413158955185,NA,NA,NA,NA,NA,NA,NA,0.00673794701065992,0.874999978678477,"GM","Sticky",55.8755940483919
"2039",48,2,98.0411177847677,0.0574618171406701,64.348201287963,NA,0.976696814899158,NA,NA,NA,NA,0.0273989188933783,0.882130471307254,"UCB","BMT",55.8755940483919
"2040",48,1,105.720354574577,0.176883551877707,NA,NA,NA,NA,2,NA,NA,0.00673794701512039,0.872898140611863,"GM","dNN",55.8755940483919
"2041",48,2,108.572892161514,0.182807760631295,NA,NA,NA,NA,2,NA,NA,0.0067379470022034,0.869468689086343,"GM","dNN",55.8755940483919
"2042",48,3,97.769404856862,0.188315444568452,NA,NA,NA,NA,1,NA,NA,0.00673794700031919,0.88245713705195,"GM","dNN",55.8755940483919
"2043",48,4,104.400918529291,0.190273054253936,NA,NA,NA,NA,2,NA,NA,0.00673794700333572,0.874484427144616,"GM","dNN",55.8755940483919
"2044",48,5,92.6903806849837,0.211507465162797,NA,NA,NA,NA,2,NA,NA,0.00673794699944937,0.888563372873053,"GM","dNN",55.8755940483919
"2045",48,6,95.5990738034344,0.215708224073731,NA,NA,NA,NA,3,NA,NA,0.00673794700154761,0.885066408591839,"GM","dNN",55.8755940483919
"2046",48,7,102.588030947761,0.190146836626158,NA,NA,NA,NA,2,NA,NA,0.00673794702094948,0.876663963747584,"GM","dNN",55.8755940483919
"2047",48,8,88.5598175189544,0.232154029135769,NA,NA,NA,NA,3,NA,NA,0.00673794700140182,0.893529325369477,"GM","dNN",55.8755940483919
"2048",48,5,103.972094818736,148.413159024851,NA,NA,NA,NA,NA,NA,NA,0.00673794700538328,0.874999978678477,"GM","Sticky",55.8755940483919
"2049",48,1,106.329075975826,0.173765786912801,NA,NA,NA,NA,NA,3,NA,0.00673794700267528,0.872166307822808,"GM","kNN",55.8755940483919
"2050",48,2,108.697829181494,0.180256226631563,NA,NA,NA,NA,NA,3,NA,0.00673794700206347,0.869318484070386,"GM","kNN",55.8755940483919
"2051",48,3,97.7694032475634,0.188315551516946,NA,NA,NA,NA,NA,1,NA,0.0067379469998587,0.882457138986723,"GM","kNN",55.8755940483919
"2052",48,4,103.610250025011,0.188539037735024,NA,NA,NA,NA,NA,3,NA,0.00673794700470849,0.875435005086375,"GM","kNN",55.8755940483919
"2053",48,5,93.0474308923829,0.2076030496763,NA,NA,NA,NA,NA,3,NA,0.00673794700207561,0.888134110736751,"GM","kNN",55.8755940483919
"2054",48,6,92.4573659718619,0.205580501349106,NA,NA,NA,NA,NA,3,NA,0.00673794699919702,0.888843513848949,"GM","kNN",55.8755940483919
"2055",48,7,103.299100151425,0.185863778299497,NA,NA,NA,NA,NA,3,NA,0.0067379470013187,0.875809083736039,"GM","kNN",55.8755940483919
"2056",48,8,84.1491316743227,0.224467467638604,NA,NA,NA,NA,NA,3,NA,0.00673794700059601,0.898832054198619,"GM","kNN",55.8755940483919
"2057",48,2,99.9409549912358,0.00674365931468503,0.527443793229017,NA,NA,0.018376268864919,NA,NA,NA,0.00693664702983468,0.879846399877031,"UCB","DF",55.8755940483919
"2058",48,3,92.0131851259686,0.00810809340830647,0.528109583199704,NA,NA,0.0183921357073792,NA,NA,NA,0.00684364200848524,0.889377528435306,"UCB","DF",55.8755940483919
"2059",48,4,99.8267647883261,0.00691616255761479,0.52739789366355,NA,NA,0.018373717711061,NA,NA,NA,0.00685822714243631,0.879983684576577,"UCB","DF",55.8755940483919
"2060",48,5,92.2866780662686,0.0079607547731612,0.527560134682468,NA,NA,0.0183658384468035,NA,NA,NA,0.0068911386520838,0.889048722678065,"UCB","DF",55.8755940483919
"2061",48,6,98.076555678905,0.00697872982911787,0.526392161228499,NA,NA,0.0183445758571498,NA,NA,NA,0.00695560975650753,0.882087866245478,"UCB","DF",55.8755940483919
"2062",48,7,99.5352591152671,0.00695455856391433,0.519969322311459,NA,NA,0.0183387527762723,NA,NA,NA,0.00702583944093823,0.880334146067339,"UCB","DF",55.8755940483919
"2063",48,8,91.0181306559491,0.00844130612048678,0.529761413122433,NA,NA,0.0183968520523378,NA,NA,NA,0.00705373231123421,0.890573828559732,"UCB","DF",55.8755940483919
"2064",48,9,92.0152776457035,0.00786695068411443,0.528000614466091,NA,NA,0.0183563002901157,NA,NA,NA,0.00678785304438897,0.889375012712102,"UCB","DF",55.8755940483919
"2065",48,2,103.972094818736,148.413158994824,NA,NA,NA,NA,NA,NA,NA,0.00673794699995867,0.874999978678477,"GM","Sticky",55.8755940483919
"2066",48,9,103.972094818736,148.413159048264,NA,NA,NA,NA,NA,NA,NA,0.00673794700221723,0.874999978678477,"GM","Sticky",55.8755940483919
"2067",48,7,98.0411177847677,0.017752142731167,34.4135950335632,NA,9.7589430783128,NA,NA,NA,NA,0.546866760249522,0.882130471307254,"UCB","BMT",55.8755940483919
"2068",48,1,103.972094818736,148.413158911619,NA,NA,NA,NA,NA,NA,NA,0.00673794699988896,0.874999978678477,"GM","Sticky",55.8755940483919
"2069",48,9,94.3298637662528,0.209082008423909,NA,NA,NA,NA,2,NA,NA,0.00673794699920808,0.886592311113913,"GM","dNN",55.8755940483919
"2070",48,9,94.4118500141531,0.204768605714477,NA,NA,NA,NA,NA,3,NA,0.00673794700136091,0.886493743486191,"GM","kNN",55.8755940483919
"2071",49,1,110.867002207559,0.034609807519626,0.327710177055235,NA,NA,0.0392140801791576,NA,NA,NA,0.0633008634748352,0.866710604764108,"UCB","DF",70.8184605095933
"2072",49,6,42.9901965440448,0.0506204483112263,0.308797287969821,NA,NA,0.0493869632095694,NA,NA,NA,0.122445437742461,0.948315213865887,"UCB","DF",70.8184605095933
