"participant","loo","alpha","beta","tau","omega"
89,1,0.460174874759519,0.0979457093469651,0.0285679553054684,0.0704365860418382
89,3,0.462895977037872,0.0922287997157897,0.0297592990473232,0.0819575857081761
89,4,0.474458462666888,0.0967777050054486,0.0288718628962627,0.07312917473498
89,5,0.0934009649103942,0.153363935949225,0.0113273141013459,0.0392810392601363
89,2,0.502330617995216,0.0937530725732253,0.0291915454846431,0.0714251652733523
89,6,0.477113701455453,0.0956678527183455,0.0292065129410809,0.0748941416977329
89,7,0.456208622916253,0.0995083462680313,0.0283716972834678,0.0707013873784125
89,8,0.460507512871367,0.101106522938518,0.0284377066659203,0.0604345645210356
89,9,0.471001454871524,0.101342013293498,0.0288014331438038,0.073898808106409
90,1,1.21158551830792,0.391539860697321,0.0625018190473756,0.169786745669554
90,4,1.43193244253646,0.39072500146678,0.0667656539436772,0.162997226111228
90,5,1.329716026061,0.367603305588418,0.0612363279904601,0.154884338328531
90,2,1.17917001908715,0.377531500952644,0.0658758561356439,0.182853763281062
90,3,2.00495783118997,0.358302868552503,0.0597889914601038,0.120750479321229
90,6,1.3833002345781,0.403102954373815,0.0647377181840669,0.176629913454033
90,7,1.48272670029727,0.474436280631562,0.060788568073616,0.169830099002044
90,8,1.26734103709127,0.383525457172196,0.0643433555112285,0.157206611381248
90,9,1.3920102618282,0.379442660999844,0.0634001176071059,0.159110959375369
91,1,1.30268696202721,0.218858623823572,0.0722652192654353,0.163668899759477
91,2,1.2129986469596,0.253864799582162,0.0752976413116809,0.189052524436779
91,3,1.3064191943527,0.219360675701833,0.0749315281878118,0.165380046870531
91,4,1.29628583621077,0.202032650783945,0.0779769077020418,0.172175518170192
91,5,1.3233341755956,0.229293935208633,0.0770021143229046,0.171575516466578
91,9,1.32912766020192,0.21368001316521,0.0778611133702515,0.16702601817996
91,6,1.62640996122684,0.220338275440919,0.076676719236409,0.175886189449161
91,7,1.02729987216886,0.349267584488697,0.0572277304689012,0.113813271861803
91,8,1.33753448497209,0.213402731136251,0.0750639211651923,0.169397721255612
92,1,1.4567915753231,0.00674280496041399,0.0694340309988055,0.139018794465829
92,2,1.32242376392382,0.00674581419592744,0.0779867853437399,0.164501543820324
92,3,1.29294115459198,0.00674658262047191,0.0787189021212601,0.172551786294431
92,4,1.42040880078599,0.00673937044294062,0.0802548005554181,0.17657628230798
92,5,1.29491944325963,0.00675842123461212,0.0814951972063961,0.182995031421204
92,6,1.32513103903951,0.00673807575414689,0.0816925233119497,0.185222329604598
92,7,1.06689959358825,0.00673813075307992,0.0648202973896626,0.121039869532524
92,8,1.53536594494952,0.00673844842106045,0.0747454395875607,0.15323364513341
92,9,1.42762598904988,0.0067398400747088,0.0803654002465975,0.167339342370728
93,1,0.0183188547195918,0.0214041807631991,0.0676541700391681,0.151236640249394
93,2,0.347288521456558,0.10951088047161,0.0574781399330195,0.148595985207268
93,3,0.0183162470999574,0.0435521970337734,0.0519518607615982,0.121041353676341
93,4,0.0183173995716064,0.00681645049636217,0.0694163126454033,0.15884608092488
93,5,0.0183165162612746,0.0311881174064269,0.0659872581582692,0.15685202117182
93,6,0.0183198844426784,0.0576815075813657,0.0696228364880654,0.177080906792731
93,7,0.0183185915075433,0.0345445427811867,0.065077301042294,0.158598701735722
93,8,0.0183173200909188,0.0313498373394843,0.0661790621001043,0.157997594191342
93,9,0.0183223384055478,0.0267129886164924,0.0665500788496669,0.160285443259576
94,1,0.0183652519027896,0.522591431944239,0.013278644883787,0.00717751569293143
94,2,0.0183170893635842,0.521223696779589,0.0176856311364449,0.00674702490834252
94,3,0.0183159245602554,0.529356724515327,0.0198202926363254,0.00676623458288879
94,4,0.0183188519556903,0.54744869249439,0.0306508299564059,0.00676497261957816
94,5,0.0183161272346177,0.545680977562284,0.0285899052373096,0.00677798484986754
94,6,0.0183165173797838,0.533676476831152,0.0199370952942799,0.00677948577001384
94,7,0.0183161994584138,0.53672049345903,0.0224537008686691,0.00676196685845107
94,8,0.0183181190282921,0.517286851652554,0.0219919122784117,0.00677673623708899
94,9,0.0183169967864389,0.576383999114647,0.0441452916238217,0.00676248906322074
95,1,0.175869424788493,0.259675919250919,0.0713059174666778,0.29208794793836
95,2,0.308748987086632,0.222096400987704,0.0664798003246702,0.245121033351602
95,3,0.132822077596535,0.230888267612243,0.0577822313369115,0.236552787131613
95,4,0.159582107253342,0.226709120549021,0.0659660223486566,0.2633737307462
95,5,0.205910628884,0.275455525180132,0.0479429110812891,0.157675014326865
95,6,1.7729168171596,0.00674276997116736,0.0766097924138862,0.19490502733963
95,7,1.3023139748497,0.00675815240402858,0.0880552636716568,0.216785860664604
95,8,1.33576314940252,0.00673835592104644,0.0817801167163524,0.195895167886106
95,9,1.31181112829857,0.00674360770445775,0.0822969084947119,0.198723599516435
97,1,1.85773975085105,0.449719636783018,0.0463639968751719,0.256051994203089
97,2,2.15375518465854,0.494904807223709,0.0497709756824586,0.268997972141499
97,3,1.90512098714285,0.427571436194096,0.0504088314592854,0.266912559483391
97,4,1.7733917605648,0.388257684442541,0.0412279830114808,0.205545210409088
97,5,1.8821767312587,0.459690729586554,0.0521457909176167,0.279808585929251
97,6,2.09385257505718,0.618606296175326,0.0527039260894964,0.358981260654937
97,7,1.82897898571823,0.467007353614867,0.0492682536835917,0.279680260966678
97,8,1.84453136562769,0.46014337298991,0.050030962087899,0.273811464986489
97,9,1.61241809900885,0.484691161209747,0.0457744136149087,0.25045246574828
98,1,1.4945219257374,5.99546638606306,1.19354239374115,3.26226729658357
98,5,1.68287666567102,5.02765768388797,1.04838788131637,2.59257190477365
98,2,1.52785441851431,6.55585678384945,1.25601702745835,3.45236697000818
98,3,1.4291457131884,4.74768476702137,0.936290179144245,2.60267134606406
98,4,1.45447012070621,5.24816977461344,1.10523240306983,2.85710835755712
98,9,1.41867739074581,5.22070679297167,1.10724056535984,2.92523867109128
98,6,1.48791050070621,20.3622862018876,4.14001318654995,2.23810930102269
98,7,1.39063885170809,5.71980225310258,1.21609432808558,3.07494596273122
98,8,1.42703583508395,5.12977412674636,1.03027534243525,2.8200746370893
99,1,2.17441782405806,0.673361896972501,0.0715839872290436,0.394858592927695
99,3,3.09488909288755,0.750879281362101,0.0758238430120498,0.399275755564519
99,4,2.67280991747797,0.667542122233762,0.0757702887877582,0.392914118296754
99,5,2.7406492049272,0.68142794002088,0.0752991178868521,0.378460024240294
99,2,2.86028301546454,0.814982753628566,0.0718807643111577,0.42936246195294
99,6,2.8349200344609,0.684330264415361,0.0780009382160293,0.402136741261185
99,7,2.49678467286851,0.58718890753106,0.0661488543467796,0.323449366576232
99,8,2.84079602262015,0.684768100034925,0.0777560009752059,0.398103644517131
99,9,2.96216967651812,0.647051632371104,0.0747373988257903,0.374322622977059
100,3,0.374879797662174,0.235348700005554,0.114908510077417,0.512827703993211
100,4,0.294456874164918,0.305815100095588,0.114276485883689,0.560016535842134
100,5,0.208992240778738,0.257790742394205,0.113702052470813,0.526132128521192
100,1,0.318494430710663,0.280974460649017,0.108734401665612,0.519009431514627
100,2,0.0410377568952891,0.338522687270779,0.0464005492912378,0.240762946041891
100,6,0.245747069715447,0.281841420841504,0.107976287660189,0.531514304824255
100,7,0.29544799413896,0.269988220500449,0.114915904745604,0.526929853464162
100,8,0.263860699767509,0.259856307575263,0.112651529982958,0.519579521139832
100,9,4.9785235533356,0.353766573857463,0.135031321991859,0.611764909538406
101,1,1.56965639304366,0.0827642670578536,0.0746402984862842,0.167236196757408
101,2,2.2303989154429,0.0820891551172161,0.0781855675850682,0.175636383169677
101,3,1.68872240980456,0.0597253672729909,0.0756049748147577,0.153096590550688
101,4,1.69503507035829,0.0595751594731968,0.074732353946223,0.159391904157791
101,8,1.62470399721063,0.0558248213458869,0.0729775860635674,0.157274496958348
101,6,1.61606406367729,0.0711245273375082,0.0732999622348176,0.158124059969787
101,7,1.9340684239725,0.0601949852109926,0.0550723368444591,0.104897470370311
101,9,1.76363680766211,0.0734300000849911,0.0760830332799659,0.170301950308694
101,5,1.44152873994367,0.0864281287216218,0.0644550491475375,0.115636421906728
102,1,0.0187137615144622,0.242762672237364,0.0832889355466874,0.435376966190625
102,2,0.0187571931151513,0.242024674693835,0.0841235928587857,0.457277448527406
102,3,0.0186535086402228,0.223284319894573,0.078760819232147,0.405312579954417
102,4,0.0185733195878174,0.211106988292913,0.0682636981489089,0.351851298773504
102,5,0.018502856722329,0.25568010064288,0.0860402196625726,0.440061552520531
102,6,0.0183904222485503,0.284171721566402,0.0858617295380513,0.47444370421215
102,7,0.0184034029246549,0.300055215821238,0.0739273691691277,0.409411829799303
102,8,0.0183444398178008,0.271387632190975,0.0839785270386128,0.457569520388584
102,9,0.0183974384428489,0.325556144399667,0.0828889148163062,0.49234950287072
103,1,0.0702109746800393,0.40299699578199,0.0396634974239674,0.166999678758023
103,2,0.0440080849210783,0.421901942580488,0.0341772108267602,0.154664149899742
103,3,0.062597054715186,0.419329194387297,0.0392647654563317,0.165116379586979
103,4,0.0560803058055349,0.418698800059221,0.0370420065114512,0.163700406452792
103,5,0.0802745007211547,0.423658655904827,0.0391608094044058,0.168003174260578
103,6,0.0608081266077086,0.416775432430131,0.039564101023433,0.166565722397199
103,7,0.0561613007937451,0.416948573273154,0.0388052733344611,0.172478131901152
103,8,0.0585246541694124,0.454571505053087,0.0287045575831309,0.146688266148494
103,9,0.0567806649087354,0.418134637165702,0.0388492420190784,0.166782101289424
104,1,0.710109559181764,0.154180078255622,0.0529425646942425,0.132967699602445
104,2,0.758495629100141,0.120896892886135,0.0546943107795623,0.143000628333128
104,3,0.837175859391244,0.116828386120119,0.0586786585656188,0.163252420992928
104,4,1.17973972459333,0.114049720269475,0.0557120426214296,0.154172036356357
104,5,0.808452139546564,0.129753530619236,0.0553638106796248,0.150131892230896
104,6,0.791705408478836,0.149918750041656,0.0492363522233593,0.131789995768483
104,7,0.75518888686307,0.129641035132215,0.0544079358466482,0.146642866265851
104,8,0.87894989556709,0.133159836513873,0.0556487827871545,0.143360609901635
104,9,0.732787388147392,0.156450712353864,0.0514578446495429,0.134482221277798
